route,relPath,family,issue,evidence,fixCandidates
"/tools/study-abroad-cost/","tools/study-abroad-cost/index.html","tools/study-abroad-cost","late_multicolumn_collapse","tools/study-abroad-cost/study-abroad-cost.css: .sa-hero-metrics keeps 3 columns until 760px. | tools/study-abroad-cost/study-abroad-cost.css: .sa-destination-grid keeps 5 columns until 760px. | tools/study-abroad-cost/study-abroad-cost.css: .sa-controls-grid keeps 4 columns until 760px. | tools/study-abroad-cost/study-abroad-cost.css: .sa-decision-grid keeps 4 columns until 760px. | tools/study-abroad-cost/study-abroad-cost.css: .sa-next-grid keeps 4 columns until 760px. | tools/study-abroad-cost/study-abroad-cost.css: .sa-destination-grid keeps 3 columns until 760px.","tools/study-abroad-cost/study-abroad-cost.css | shared early-collapse layout pattern"
"/tools/study-planner/","tools/study-planner/index.html","tools/study-planner","late_multicolumn_collapse","tools/study-planner/index.html: .sp-stats keeps 3 columns until no collapse rule. | tools/study-planner/index.html: .sp-stats keeps 3 columns until no collapse rule. | tools/study-planner/index.html: .sp-presets keeps 2 columns until 400px.","tools/study-planner/index.html | shared early-collapse layout pattern"
"/tools/survey-cost/","tools/survey-cost/index.html","tools/survey-cost","late_multicolumn_collapse","tools/survey-cost/index.html: .survey-type-grid keeps 3 columns until no collapse rule. | tools/survey-cost/index.html: .survey-type-grid keeps 2 columns until no collapse rule.","tools/survey-cost/index.html | shared early-collapse layout pattern"
"/tools/susu-tracker/","tools/susu-tracker/index.html","tools/susu-tracker","late_multicolumn_collapse","tools/susu-tracker/index.html: .rule-grid keeps 4 columns until 520px.","tools/susu-tracker/index.html | shared early-collapse layout pattern"
"/tools/swahili-translator/","tools/swahili-translator/index.html","tools/swahili-translator","late_multicolumn_collapse","tools/swahili-translator/index.html: .phrase keeps 3 columns until 600px.","tools/swahili-translator/index.html | shared early-collapse layout pattern"
"/tools/swimming-pool-cost/","tools/swimming-pool-cost/index.html","tools/swimming-pool-cost","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/tenancy-agreement/","tools/tenancy-agreement/index.html","tools/tenancy-agreement","sub16_form_controls","tools/tenancy-agreement/index.html: .form-group input,.form-group select,.form-group textarea sets control text to 15.2px. | tools/tenancy-agreement/index.html: .btn sets control text to 15.2px.","tools/tenancy-agreement/index.html | shared mobile form sizing pattern"
"/tools/tenancy-agreement/","tools/tenancy-agreement/index.html","tools/tenancy-agreement","tap_targets_below_44","assets/css/legal-enhancements.css: .leg-source-links a is likely about 28px tall. | assets/css/legal-enhancements.css: .leg-workflow-next a is likely about 34px tall. | tools/tenancy-agreement/index.html: .btn is likely about 39px tall.","assets/css/legal-enhancements.css | tools/tenancy-agreement/index.html | shared 44px tap target pattern"
"/tools/tenancy-agreement/","tools/tenancy-agreement/index.html","tools/tenancy-agreement","late_multicolumn_collapse","tools/tenancy-agreement/index.html: .form-grid keeps 2 columns until 600px. | tools/tenancy-agreement/index.html: .agreement-preview .signatures keeps 2 columns until no collapse rule.","tools/tenancy-agreement/index.html | shared early-collapse layout pattern"
"/tools/thumbnail-maker/","tools/thumbnail-maker/index.html","tools/thumbnail-maker","late_multicolumn_collapse","assets/css/thumbnail-maker-studio.css: .thumb-preset-grid keeps 2 columns until 760px. | assets/css/thumbnail-maker-studio.css: .thumb-palette-grid keeps 3 columns until 760px. | assets/css/thumbnail-maker-studio.css: .thumb-form-grid.two keeps 2 columns until 760px. | assets/css/thumbnail-maker-studio.css: .thumb-form-grid.three keeps 3 columns until 760px. | assets/css/thumbnail-maker-studio.css: .thumb-upload-grid keeps 3 columns until 760px. | assets/css/thumbnail-maker-studio.css: .thumb-slider-grid keeps 2 columns until 760px.","assets/css/thumbnail-maker-studio.css | shared early-collapse layout pattern"
"/tools/tithe-offering-calculator/","tools/tithe-offering-calculator/index.html","tools/tithe-offering-calculator","sub16_form_controls","tools/tithe-offering-calculator/index.html: .btn-calculate sets control text to 15px. | tools/tithe-offering-calculator/index.html: .btn-modal-submit sets control text to 14px. | tools/tithe-offering-calculator/index.html: .btn-modal-done sets control text to 14px.","tools/tithe-offering-calculator/index.html | shared mobile form sizing pattern"
"/tools/tithe-offering-calculator/","tools/tithe-offering-calculator/index.html","tools/tithe-offering-calculator","tap_targets_below_44","tools/tithe-offering-calculator/index.html: .btn-modal-submit is likely about 40.8px tall. | tools/tithe-offering-calculator/index.html: .btn-modal-done is likely about 40.8px tall.","tools/tithe-offering-calculator/index.html | shared 44px tap target pattern"
"/tools/tithe-offering-calculator/","tools/tithe-offering-calculator/index.html","tools/tithe-offering-calculator","late_multicolumn_collapse","tools/tithe-offering-calculator/index.html: .currency-income-row keeps 2 columns until 600px. | tools/tithe-offering-calculator/index.html: .results-summary keeps 2 columns until 600px. | tools/tithe-offering-calculator/index.html: .annual-grid keeps 3 columns until 600px. | tools/tithe-offering-calculator/index.html: .annual-grid keeps 3 columns until 600px.","tools/tithe-offering-calculator/index.html | shared early-collapse layout pattern"
"/tools/toll-calc/","tools/toll-calc/index.html","tools/toll-calc","late_multicolumn_collapse","tools/toll-calc/index.html: .toll-hero keeps 4 columns until no collapse rule. | tools/toll-calc/index.html: .toll-hero keeps 2 columns until no collapse rule.","tools/toll-calc/index.html | shared early-collapse layout pattern"
"/tools/trade-finance-comparator/","tools/trade-finance-comparator/index.html","tools/trade-finance-comparator","late_multicolumn_collapse","tools/trade-finance-comparator/index.html: .calc-row keeps 2 columns until 640px.","tools/trade-finance-comparator/index.html | shared early-collapse layout pattern"
"/tools/traditional-attire/","tools/traditional-attire/index.html","tools/traditional-attire","tap_targets_below_44","tools/traditional-attire/index.html: .attire-related a is likely about 43.2px tall.","tools/traditional-attire/index.html | shared 44px tap target pattern"
"/tools/traditional-attire/","tools/traditional-attire/index.html","tools/traditional-attire","late_multicolumn_collapse","tools/traditional-attire/index.html: .attire-grid keeps 2 columns until 640px. | tools/traditional-attire/index.html: .attire-metrics keeps 3 columns until 640px.","tools/traditional-attire/index.html | shared early-collapse layout pattern"
"/tools/traditional-vs-western/","tools/traditional-vs-western/index.html","tools/traditional-vs-western","late_multicolumn_collapse","tools/traditional-vs-western/index.html: .med-compare keeps 2 columns until 640px. | tools/traditional-vs-western/index.html: .cost-hero-grid keeps 2 columns until 640px.","tools/traditional-vs-western/index.html | shared early-collapse layout pattern"
"/tools/transliterate/","tools/transliterate/index.html","tools/transliterate","sub16_form_controls","tools/transliterate/index.html: .btn sets control text to 15.2px. | tools/transliterate/index.html: .btn-sm sets control text to 13.1px.","tools/transliterate/index.html | shared mobile form sizing pattern"
"/tools/transliterate/","tools/transliterate/index.html","tools/transliterate","tap_targets_below_44","tools/transliterate/index.html: .btn is likely about 39px tall. | tools/transliterate/index.html: .btn-sm is likely about 28.5px tall.","tools/transliterate/index.html | shared 44px tap target pattern"
"/tools/travel-packing-list/","tools/travel-packing-list/index.html","tools/travel-packing-list","late_multicolumn_collapse","tools/travel-packing-list/index.html: .pack-list keeps 2 columns until 480px.","tools/travel-packing-list/index.html | shared early-collapse layout pattern"
"/tools/university-admission/","tools/university-admission/index.html","tools/university-admission","tap_targets_below_44","tools/university-admission/index.html: .ua-cta a is likely about 40.1px tall.","tools/university-admission/index.html | shared 44px tap target pattern"
"/tools/university-admission/","tools/university-admission/index.html","tools/university-admission","late_multicolumn_collapse","tools/university-admission/index.html: .ua-hero-stats keeps 3 columns until 720px.","tools/university-admission/index.html | shared early-collapse layout pattern"
"/tools/university-ranking/","tools/university-ranking/index.html","tools/university-ranking","sub16_form_controls","tools/university-ranking/university-ranking.css: .ur-profile-actions a,.ur-profile-actions button,.ur-inline-link,.ur-next-links a sets control text to 12.8px. | tools/university-ranking/university-ranking.css: .ur-short-top button sets control text to 12.2px. | tools/university-ranking/university-ranking.css: .ur-faq summary sets control text to 15.2px.","tools/university-ranking/university-ranking.css | shared mobile form sizing pattern"
"/tools/university-ranking/","tools/university-ranking/index.html","tools/university-ranking","tap_targets_below_44","tools/university-ranking/university-ranking.css: .ur-profile-actions a,.ur-profile-actions button,.ur-inline-link,.ur-next-links a is likely about 40px tall. | tools/university-ranking/university-ranking.css: .ur-pill-button,.ur-clear-button is likely about 40px tall.","tools/university-ranking/university-ranking.css | shared 44px tap target pattern"
"/tools/university-ranking/","tools/university-ranking/index.html","tools/university-ranking","late_multicolumn_collapse","tools/university-ranking/university-ranking.css: .ur-stat-grid keeps 2 columns until 640px. | tools/university-ranking/university-ranking.css: .ur-route-facts keeps 2 columns until 640px. | tools/university-ranking/university-ranking.css: .ur-highlight-grid keeps 2 columns until 640px. | tools/university-ranking/university-ranking.css: .ur-toolbar keeps 5 columns until 640px. | tools/university-ranking/university-ranking.css: .ur-rail-metrics keeps 2 columns until 640px. | tools/university-ranking/university-ranking.css: .ur-toolbar keeps 2 columns until 640px.","tools/university-ranking/university-ranking.css | shared early-collapse layout pattern"
"/tools/url-encoder/","tools/url-encoder/index.html","tools/url-encoder","late_multicolumn_collapse","tools/url-encoder/index.html: .query-head,.query-row keeps 3 columns until 560px.","tools/url-encoder/index.html | shared early-collapse layout pattern"
"/tools/ussd-flow-builder/","tools/ussd-flow-builder/index.html","tools/ussd-flow-builder","late_multicolumn_collapse","tools/ussd-flow-builder/index.html: .metric-row keeps 4 columns until 680px.","tools/ussd-flow-builder/index.html | shared early-collapse layout pattern"
"/tools/visa-checker/","tools/visa-checker/index.html","tools/visa-checker","late_multicolumn_collapse","tools/visa-checker/index.html: .visa-detail-grid keeps 2 columns until 640px.","tools/visa-checker/index.html | shared early-collapse layout pattern"
"/tools/visa-tracker/","tools/visa-tracker/index.html","tools/visa-tracker","late_multicolumn_collapse","assets/css/diaspora.css: .ds-metrics keeps 2 columns until no collapse rule. | assets/css/diaspora.css: .ds-metrics keeps 2 columns until no collapse rule.","assets/css/diaspora.css | shared early-collapse layout pattern"
"/tools/water-bill/","tools/water-bill/index.html","tools/water-bill","missing_shared_navbar","tools/water-bill/index.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | tools/water-bill"
